코  드,품      명,규      격,단위,재 료 비,노 무 비,경    비,합    계,번  호,비    고,START,품셈개요
5FFC4427D89AFEB1333588FB8E2F12,하수관 준설(흡입식),A-TYPE,M3,"69,396","170,070","83,853","323,319",산근 645,,5FFC4427D89AFEB1333588FB8E2F12,토목 6-9-7
5FFC4427D8E110ECA37980CD83C919,C.C.T.V 조사,신설관=520M,M,82,"1,939",98,"2,119",산근 646,,5FFC4427D8E110ECA37980CD83C919,유지관리 토목 2-4-11
5FFC4427D8E110ECA37980CD83F61D,C.C.T.V 조사,기존관=320M,M,134,"3,151",160,"3,445",산근 647,,5FFC4427D8E110ECA37980CD83F61D,유지관리 토목 2-4-11
5FFC541778568532B3C5847B4F6511,재래난간 철거공,횡재부 강재난간,10M,"17,566","185,380",,"202,946",산근 648,,5FFC541778568532B3C5847B4F6511,유지관리 토목 2-1-17
5FFC541778568532B3C5847B59DD1B,재래난간 철거공,횡재부 경량형강재난간,10M,"15,746","123,586",,"139,332",산근 649,,5FFC541778568532B3C5847B59DD1B,유지관리 토목 2-1-17
5FFC541778568532B3C5844E13E91C,재래난간 철거공,횡재부 알미늄합금재난간,10M,"15,746","339,608",,"355,354",산근 650,,5FFC541778568532B3C5844E13E91C,유지관리 토목 2-1-17
5FFC541778568532B3C584586FBD17,재래난간 철거공,강재난간속주,10M,,"2,207,452",,"2,207,452",산근 651,,5FFC541778568532B3C584586FBD17,유지관리 토목 2-1-17
5FFC541778568532B3C58423383911,재래난간 철거공,경량강재난간속주,10M,,"2,207,452",,"2,207,452",산근 652,,5FFC541778568532B3C58423383911,유지관리 토목 2-1-17
5FFC541778568532B3C5843D81FD10,재래난간 철거공,알미늄재난간속주,10M,,"1,698,040",,"1,698,040",산근 653,,5FFC541778568532B3C5843D81FD10,유지관리 토목 2-1-17
5FFC647FF8009843A3B28434F5A212,강관파일박기 실트질토사(보통),"∮400mm, L=10m(디젤 파일해머)",본,"14,442","101,708","16,501","132,651",산근 654,,5FFC647FF8009843A3B28434F5A212,공통 8-2-25.1
5FFC647FF8009843A3B28434F5BC19,강관파일박기 실트질토사(보통),"∮400mm, L=20m(디젤 파일해머)",본,"43,394","302,728","41,879","388,001",산근 655,,5FFC647FF8009843A3B28434F5BC19,공통 8-2-25.1
5FFC647FF8009843A3B28434F58714,강관파일박기 실트질토사(보통),"∮500mm, L=10m(디젤 파일해머)",본,"17,072","120,235","19,507","156,814",산근 656,,5FFC647FF8009843A3B28434F58714,공통 8-2-25.1
5FFC647FF8009843A3B28434F5911B,강관파일박기 실트질토사(보통),"∮500mm, L=20m(디젤 파일해머)",본,"49,654","349,621","48,366","447,641",산근 657,,5FFC647FF8009843A3B28434F5911B,공통 8-2-25.1
5FFC647FF8009843A3B28434F5E91D,강관파일박기 실트질토사(보통),"∮600mm, L=10m(디젤 파일해머)",본,"19,700","138,743","22,510","180,953",산근 658,,5FFC647FF8009843A3B28434F5E91D,공통 8-2-25.1
5FFC647FF8009843A3B28434F5FA14,강관파일박기 실트질토사(보통),"∮600mm, L=20m(디젤 파일해머)",본,"60,579","431,457","59,687","551,723",산근 659,,5FFC647FF8009843A3B28434F5FA14,공통 8-2-25.1
5FFC647FF8009843A3B28434F5CE1F,강관파일박기 실트질토사(보통),"∮800mm, L=10m(디젤 파일해머)",본,"26,767","154,304","33,894","214,965",산근 660,,5FFC647FF8009843A3B28434F5CE1F,공통 8-2-25.1
5FFC647FF8009843A3B28434F5DF16,강관파일박기 실트질토사(보통),"∮800mm, L=20m(디젤 파일해머)",본,"80,791","491,542","90,233","662,566",산근 661,,5FFC647FF8009843A3B28434F5DF16,공통 8-2-25.1
5FFC647FF8009843A3B2842A9F7C12,기성말뚝 기초 장비조립 및 해체,외부 반출/반입,회당,"558,360","6,260,769","1,097,568","7,916,697",산근 662,,5FFC647FF8009843A3B2842A9F7C12,공통 5-3-1
5FFC647FF8009843A3B2842A9F631B,기성말뚝 기초 장비조립 및 해체,작업구간내 이동,회당,"372,240","4,173,846","731,712","5,277,798",산근 663,,5FFC647FF8009843A3B2842A9F631B,공통 5-3-1
5FFC647FF8009843A3B2842A8D0310,[☞☞건축기초]****************,,,,,,,산근 664,,5FFC647FF8009843A3B2842A8D0310,
5FFC647FF8009843A3B2842A8D1D1F,"기성말뚝 기초, 점질토(케이싱 사용)","∮500mm 미만, L=10m / 건축기초",본,"137,694","223,303","98,616","459,613",산근 665,오거비트사용,5FFC647FF8009843A3B2842A8D1D1F,공통 5-3-1
5FFC647FF8009843A3B2842A8D2E16,"기성말뚝 기초, 점질토(케이싱 미사용)","∮500mm 미만, L=10m / 건축기초",본,"115,792","193,405","75,726","384,923",산근 666,오거비트사용,5FFC647FF8009843A3B2842A8D2E16,공통 5-3-1
5FFC647FF8009843A3B2842A8D381D,"기성말뚝 기초, 사질토(케이싱 사용)","∮500mm 미만, L=10m / 건축기초",본,"151,244","245,278","108,321","504,843",산근 667,오거비트사용,5FFC647FF8009843A3B2842A8D381D,공통 5-3-1
5FFC647FF8009843A3B2842A8D4914,"기성말뚝 기초, 사질토(케이싱 미사용)","∮500mm 미만, L=10m / 건축기초",본,"128,936","215,359","84,322","428,617",산근 668,오거비트사용,5FFC647FF8009843A3B2842A8D4914,공통 5-3-1
5FFC647FF8009843A3B2842A8D5B1A,"기성말뚝 기초, 풍화암(케이싱 사용)","∮500mm 미만, L=10m / 건축기초",본,"343,031","556,305","245,679","1,145,015",산근 669,오거비트사용,5FFC647FF8009843A3B2842A8D5B1A,공통 5-3-1
5FFC647FF8009843A3B2842A8D6411,"기성말뚝 기초, 풍화암(케이싱 미사용)","∮500mm 미만, L=10m / 건축기초",본,"315,133","526,359","206,093","1,047,585",산근 670,오거비트사용,5FFC647FF8009843A3B2842A8D6411,공통 5-3-1
5FFC647FF8009843A3B2842A8D7618,"기성말뚝 기초, 점질토(케이싱 사용)","∮600mm 미만, L=10m / 건축기초",본,"152,287","240,294","115,290","507,871",산근 671,오거비트사용,5FFC647FF8009843A3B2842A8D7618,공통 5-3-1
5FFC647FF8009843A3B2842A8D801F,"기성말뚝 기초, 점질토(케이싱 미사용)","∮600mm 미만, L=10m / 건축기초",본,"129,552","210,369","88,384","428,305",산근 672,오거비트사용,5FFC647FF8009843A3B2842A8D801F,공통 5-3-1
5FFC647FF8009843A3B2842A8D9115,"기성말뚝 기초, 사질토(케이싱 사용)","∮600mm 미만, L=10m / 건축기초",본,"169,332","267,190","128,194","564,716",산근 673,오거비트사용,5FFC647FF8009843A3B2842A8D9115,공통 5-3-1
5FFC647FF8009843A3B2842ABA5B1E,"기성말뚝 기초, 사질토(케이싱 미사용)","∮600mm 미만, L=10m / 건축기초",본,"146,116","237,266","99,685","483,067",산근 674,오거비트사용,5FFC647FF8009843A3B2842ABA5B1E,공통 5-3-1
5FFC647FF8009843A3B2842ABA6415,"기초말뚝 기초, 풍화암(케이싱 사용)","∮600mm 미만, L=10m / 건축기초",본,"409,974","646,900","310,374","1,367,248",산근 675,오거비트사용,5FFC647FF8009843A3B2842ABA6415,공통 5-3-1
5FFC647FF8009843A3B2842ABA761C,"기초말뚝 기초, 풍화암(케이싱 미사용)","∮600mm 미만, L=10m / 건축기초",본,"380,010","617,067","259,255","1,256,332",산근 676,오거비트사용,5FFC647FF8009843A3B2842ABA761C,공통 5-3-1
5FFC647FF8009843A3B2842ABA031C,"기성말뚝 기초, 점질토(케이싱 사용)","∮600mm 이상, L=10m / 건축기초",본,"153,752","240,294","167,259","561,305",산근 677,오거비트사용,5FFC647FF8009843A3B2842ABA031C,공통 5-3-1
5FFC647FF8009843A3B2842ABA1C13,"기성말뚝 기초, 점질토(케이싱 미사용)","∮600mm 이상, L=10m / 건축기초",본,"130,835","210,369","116,561","457,765",산근 678,오거비트사용,5FFC647FF8009843A3B2842ABA1C13,공통 5-3-1
5FFC647FF8009843A3B2842ABA2E1A,"기성말뚝 기초, 사질토(케이싱 사용)","∮600mm 이상, L=10m / 건축기초",본,"170,962","267,190","185,981","624,133",산근 679,오거비트사용,5FFC647FF8009843A3B2842ABA2E1A,공통 5-3-1
5FFC647FF8009843A3B2842ABA3F11,"기성말뚝 기초, 사질토(케이싱 미사용)","∮600mm 이상, L=10m / 건축기초",본,"147,564","237,266","131,464","516,294",산근 680,오거비트사용,5FFC647FF8009843A3B2842ABA3F11,공통 5-3-1
5FFC647FF8009843A3B2842ABACE1D,"기성말뚝 기초, 풍화암(케이싱 사용)","∮600mm 이상, L=10m / 건축기초",본,"413,921","646,900","450,283","1,511,104",산근 681,오거비트사용,5FFC647FF8009843A3B2842ABACE1D,공통 5-3-1
5FFC647FF8009843A3B2842ABADF14,"기성말뚝 기초, 풍화암(케이싱 미사용)","∮600mm 이상, L=10m / 건축기초",본,"383,774","617,067","341,903","1,342,744",산근 682,오거비트사용,5FFC647FF8009843A3B2842ABADF14,공통 5-3-1
5FFC647FF8009843A3B2842AA9F513,"기성말뚝 기초, 점질토(케이싱 사용)","∮700~800mm, L=10m / 건축기초",본,"187,516","293,062","203,989","684,567",산근 683,오거비트사용,5FFC647FF8009843A3B2842AA9F513,공통 5-3-1
5FFC647FF8009843A3B2842AA9C91F,"기성말뚝 기초, 점질토(케이싱 미사용)","∮700~800mm, L=10m / 건축기초",본,"163,680","263,179","145,822","572,681",산근 684,오거비트사용,5FFC647FF8009843A3B2842AA9C91F,공통 5-3-1
5FFC647FF8009843A3B2842AA9AD11,"기성말뚝 기초, 사질토(케이싱 사용)","∮700~800mm, L=10m / 건축기초",본,"211,123","329,956","229,670","770,749",산근 685,오거비트사용,5FFC647FF8009843A3B2842AA9AD11,공통 5-3-1
5FFC647FF8009843A3B2842AA9BF18,"기성말뚝 기초, 사질토(케이싱 미사용)","∮700~800mm, L=10m / 건축기초",본,"186,676","300,155","166,309","653,140",산근 686,오거비트사용,5FFC647FF8009843A3B2842AA9BF18,공통 5-3-1
5FFC647FF8009843A3B2842AA98214,"기성말뚝 기초, 풍화암(케이싱 사용)","∮700~800mm, L=10m / 건축기초",본,"542,237","847,439","589,871","1,979,547",산근 687,오거비트사용,5FFC647FF8009843A3B2842AA98214,공통 5-3-1
5FFC647FF8009843A3B2842AA99C1B,"기성말뚝 기초, 풍화암(케이미싱 사용)","∮700~800mm, L=10m / 건축기초",본,"508,409","817,465","452,940","1,778,814",산근 688,오거비트사용,5FFC647FF8009843A3B2842AA99C1B,공통 5-3-1
5FFC647FF8009843A3B2842AA9711D,"기성말뚝 기초, 점질토(케이싱 사용)","∮400mm, L=20m / 건축기초",본,"313,299","531,066","219,140","1,063,505",산근 689,오거비트사용,5FFC647FF8009843A3B2842AA9711D,공통 5-3-1
5FFC647FF8009843A3B2842AA9711C,"기성말뚝 기초, 점질토(케이싱 미사용)","∮400mm, L=20m / 건축기초",본,"285,364","497,304","179,154","961,822",산근 690,오거비트사용,5FFC647FF8009843A3B2842AA9711C,공통 5-3-1
5FFC647FF8009843A3B2842AD50413,"기성말뚝 기초, 점질토(케이싱 사용)","∮450mm, L=20m / 건축기초",본,"320,052","542,513","223,864","1,086,429",산근 691,오거비트사용,5FFC647FF8009843A3B2842AD50413,공통 5-3-1
5FFC647FF8009843A3B2842AD5161C,"기성말뚝 기초, 점질토(케이싱 미사용)","∮450mm, L=20m / 건축기초",본,"291,883","508,666","183,247","983,796",산근 692,오거비트사용,5FFC647FF8009843A3B2842AD5161C,공통 5-3-1
5FFC647FF8009843A3B2842AD51619,"기성말뚝 기초, 점질토(케이싱 사용)","∮500mm, L=20m / 건축기초",본,"333,492","565,295","233,265","1,132,052",산근 693,오거비트사용,5FFC647FF8009843A3B2842AD51619,공통 5-3-1
5FFC647FF8009843A3B2842AD56E1E,"기성말뚝 기초, 점질토(케이싱 미사용)","∮500mm, L=20m / 건축기초",본,"304,737","531,066","191,316","1,027,119",산근 694,오거비트사용,5FFC647FF8009843A3B2842AD56E1E,공통 5-3-1
5FFC647FF8009843A3B2842AD55C12,"기성말뚝 기초, 사질토(케이싱 사용)","∮400mm, L=20m / 건축기초",본,"342,868","581,187","239,822","1,163,877",산근 695,오거비트사용,5FFC647FF8009843A3B2842AD55C12,공통 5-3-1
5FFC647FF8009843A3B2842AD5A419,"기성말뚝 기초, 사질토(케이싱 미사용)","∮400mm, L=20m / 건축기초",본,"313,954","547,128","197,103","1,058,185",산근 696,오거비트사용,5FFC647FF8009843A3B2842AD5A419,공통 5-3-1
5FFC647FF8009843A3B2842AD5A41C,"기성말뚝 기초, 사질토(케이싱 사용)","∮450mm, L=20m / 건축기초",본,"349,535","592,489","244,486","1,186,510",산근 697,오거비트사용,5FFC647FF8009843A3B2842AD5A41C,공통 5-3-1
5FFC647FF8009843A3B2842AD5B510,"기성말뚝 기초, 사질토(케이싱 미사용)","∮450mm, L=20m / 건축기초",본,"320,312","558,208","201,095","1,079,615",산근 698,오거비트사용,5FFC647FF8009843A3B2842AD5B510,공통 5-3-1
5FFC647FF8009843A3B2842AD5B515,"기성말뚝 기초, 사질토(케이싱 사용)","∮500mm, L=20m / 건축기초",본,"362,908","615,156","253,840","1,231,904",산근 699,오거비트사용,5FFC647FF8009843A3B2842AD5B515,공통 5-3-1
5FFC647FF8009843A3B2842AC4B011,"기성말뚝 기초, 사질토(케이싱 미사용)","∮500mm, L=20m / 건축기초",본,"333,498","581,187","209,373","1,124,058",산근 700,오거비트사용,5FFC647FF8009843A3B2842AC4B011,공통 5-3-1
5FFC647FF8009843A3B2842AC4A71B,"기성말뚝 기초, 풍화암(케이싱 사용)","∮400mm, L=20m / 건축기초",본,"760,572","1,289,226","531,990","2,581,788",산근 701,오거비트사용,5FFC647FF8009843A3B2842AC4A71B,공통 5-3-1
5FFC647FF8009843A3B2842AC4FF1C,"기성말뚝 기초, 풍화암(케이싱 미사용)","∮400mm, L=20m / 건축기초",본,"720,529","1,255,666","452,355","2,428,550",산근 702,오거비트사용,5FFC647FF8009843A3B2842AC4FF1C,공통 5-3-1
5FFC647FF8009843A3B2842AC4FF19,"기성말뚝 기초, 풍화암(케이싱 사용)","∮450mm, L=20m / 건축기초",본,"767,408","1,300,814","536,772","2,604,994",산근 703,오거비트사용,5FFC647FF8009843A3B2842AC4FF19,공통 5-3-1
5FFC647FF8009843A3B2842AC4ED16,"기성말뚝 기초, 풍화암(케이싱 미사용)","∮450mm, L=20m / 건축기초",본,"726,836","1,266,657","456,314","2,449,807",산근 704,오거비트사용,5FFC647FF8009843A3B2842AC4ED16,공통 5-3-1
5FFC647FF8009843A3B2842AC4ED13,"기성말뚝 기초, 풍화암(케이싱 사용)","∮500mm, L=20m / 건축기초",본,"781,457","1,324,627","546,598","2,652,682",산근 705,오거비트사용,5FFC647FF8009843A3B2842AC4ED13,공통 5-3-1
5FFC647FF8009843A3B2842AC4DC1F,"기성말뚝 기초, 풍화암(케이싱 미사용)","∮500mm, L=20m / 건축기초",본,"739,786","1,289,226","464,445","2,493,457",산근 706,오거비트사용,5FFC647FF8009843A3B2842AC4DC1F,공통 5-3-1
5FFC647FF8009843A3B2842AC4C218,"기성말뚝 기초, 점질토(케이싱 사용)","∮600mm 미만, L=20m / 건축기초",본,"392,607","648,948","345,069","1,386,624",산근 707,오거비트사용,5FFC647FF8009843A3B2842AC4C218,공통 5-3-1
5FFC647FF8009843A3B2842AC42215,"기성말뚝 기초, 점질토(케이싱 미사용)","∮600mm 미만, L=20m / 건축기초",본,"362,245","615,156","263,382","1,240,783",산근 708,오거비트사용,5FFC647FF8009843A3B2842AC42215,공통 5-3-1
5FFC647FF8009843A3B2842AF1FE10,"기성말뚝 기초, 사질토(케이싱 사용)","∮600mm 미만, L=20m / 건축기초",본,"429,700","710,260","377,670","1,517,630",산근 709,오거비트사용,5FFC647FF8009843A3B2842AF1FE10,공통 5-3-1
5FFC647FF8009843A3B2842AF1ED19,"기성말뚝 기초, 사질토(케이싱 미사용)","∮600mm 미만, L=20m / 건축기초",본,"398,216","676,240","289,535","1,363,991",산근 710,오거비트사용,5FFC647FF8009843A3B2842AF1ED19,공통 5-3-1
5FFC647FF8009843A3B2842AF1D313,"기성말뚝 기초, 풍화암(케이싱 사용)","∮600mm 미만, L=20m / 건축기초",본,"954,239","1,577,282","838,697","3,370,218",산근 711,오거비트사용,5FFC647FF8009843A3B2842AF1D313,공통 5-3-1
5FFC647FF8009843A3B2842AF1C21C,"기성말뚝 기초, 풍화암(케이싱 미사용)","∮600mm 미만, L=20m / 건축기초",본,"906,577","1,539,528","659,156","3,105,261",산근 712,오거비트사용,5FFC647FF8009843A3B2842AF1C21C,공통 5-3-1
5FFC647FF8009843A3B2842AF1B015,"기성말뚝 기초, 점질토(케이싱 사용)","∮600mm 이상, L=20m / 건축기초",본,"396,084","648,948","401,914","1,446,946",산근 713,오거비트사용,5FFC647FF8009843A3B2842AF1B015,공통 5-3-1
5FFC647FF8009843A3B2842AF1A71E,"기성말뚝 기초, 점질토(케이싱 미사용)","∮600mm 이상, L=20m / 건축기초",본,"365,541","615,156","304,265","1,284,962",산근 714,오거비트사용,5FFC647FF8009843A3B2842AF1A71E,공통 5-3-1
5FFC647FF8009843A3B2842AF18B11,"기성말뚝 기초, 사질토(케이싱 사용)","∮600mm 이상, L=20m / 건축기초",본,"433,506","710,260","439,886","1,583,652",산근 715,오거비트사용,5FFC647FF8009843A3B2842AF18B11,공통 5-3-1
5FFC647FF8009843A3B2842AF17A1A,"기성말뚝 기초, 사질토(케이싱 미사용)","∮600mm 이상, L=20m / 건축기초",본,"401,839","676,240","334,478","1,412,557",산근 716,오거비트사용,5FFC647FF8009843A3B2842AF17A1A,공통 5-3-1
5FFC647FF8009843A3B2842AF16813,"기성말뚝 기초, 풍화암(케이싱 사용)","∮600mm 이상, L=20m / 건축기초",본,"962,691","1,577,282","976,860","3,516,833",산근 717,오거비트사용,5FFC647FF8009843A3B2842AF16813,공통 5-3-1
