코  드,품      명,규      격,단위,재 료 비,노 무 비,경    비,합    계,번  호,비      고,노임계수,할증,품셈개요,장비일위
5FDFB43F78C5410C935386C16B771E,콘크리트 펌프차 타설(무근),"slump 15cm, 옹벽, 줄기초 등, f2 : Type-Ⅱ, 36m",M3,"2,383.0","17,311.0","7,191.0","26,885.0",호표 1171,,,,,
5FDFB43F78C5410C93528450DF4318,콘크리트 펌프차 타설(무근),"slump 15cm, 옹벽, 줄기초 등, f2 : Type-Ⅲ, 36m",M3,"2,979.0","21,614.0","8,985.0","33,578.0",호표 1172,,,,,
5FDFB43F78C5411EE34C81ED970418,  (☞ 무근)-------," - slump 18cm 이상, 시설유형(f1), 현장조건(f2), 펌프차",,0.0,0.0,0.0,,호표 1173,,,,,
5FDFB43F78C5411EE34C81ED97431C,콘크리트 펌프차 타설(무근),"slump 18cm 이상, 옹벽, 줄기초 등, f2 : Type-Ⅰ, 36m",M3,"1,849.0","13,447.0","5,580.0","20,876.0",호표 1174,,,,,
5FDFB43F78C5411EE34F8D25E0681D,콘크리트 펌프차 타설(무근),"slump 18cm 이상, 옹벽, 줄기초 등, f2 : Type-Ⅱ, 36m",M3,"2,219.0","16,107.0","6,695.0","25,021.0",호표 1175,,,,,
5FDFB43F78C5411EE34E8CB6D55415,콘크리트 펌프차 타설(무근),"slump 18cm 이상, 옹벽, 줄기초 등, f2 : Type-Ⅲ, 36m",M3,"2,773.0","20,141.0","8,365.0","31,279.0",호표 1176,,,,,
5FDFB43F78C530AFC3F7820A9DAF10,  (☞ 무근)-------," - slump 8~12cm, 시설유형(f1), 현장조건(f2), 펌프차",,0.0,0.0,0.0,,호표 1177,,,,,
5FDFB43F78C530AFC3F7820A9DE514,콘크리트 펌프차 타설(무근),"slump 8~12cm, 비탈면 등, f2 : Type-Ⅰ, 36m",M3,"5,498.0","39,920.0","16,584.0","62,002.0",호표 1178,,,,,
5FDFB43F78C530AFC3F486BDBDE611,콘크리트 펌프차 타설(무근),"slump 8~12cm, 비탈면 등, f2 : Type-Ⅱ, 36m",M3,"6,598.0","47,899.0","19,903.0","74,400.0",호표 1179,,,,,
5FDFB43F78C530AFC3F5872CD95F14,콘크리트 펌프차 타설(무근),"slump 8~12cm, 비탈면 등, f2 : Type-Ⅲ, 36m",M3,"8,248.0","59,907.0","24,883.0","93,038.0",호표 1180,,,,,
5FDFB43F78C5309D739B832BA38B1E,  (☞ 무근)-------," - slump 15cm, 시설유형(f1), 현장조건(f2), 펌프차",,0.0,0.0,0.0,,호표 1181,,,,,
5FDFB43F78C5309D739B832BA3C112,콘크리트 펌프차 타설(무근),"slump 15cm, 비탈면 등, f2 : Type-Ⅰ, 36m",M3,"5,295.0","38,453.0","15,973.0","59,721.0",호표 1182,,,,,
5FDFB43F78C5309D739887EF32EF16,콘크리트 펌프차 타설(무근),"slump 15cm, 비탈면 등, f2 : Type-Ⅱ, 36m",M3,"6,353.0","46,146.0","19,167.0","71,666.0",호표 1183,,,,,
5FDFB43F78C5309D7399805456D21E,콘크리트 펌프차 타설(무근),"slump 15cm, 비탈면 등, f2 : Type-Ⅲ, 36m",M3,"7,943.0","57,671.0","23,960.0","89,574.0",호표 1184,,,,,
5FDFB43F78C5308313768B5CB95B17,  (☞ 무근)-------," - slump 18cm 이상, 시설유형(f1), 현장조건(f2), 펌프차",,0.0,0.0,0.0,,호표 1185,,,,,
5FDFB43F78C5308313768B5CB91C13,콘크리트 펌프차 타설(무근),"slump 18cm 이상, 비탈면 등, f2 : Type-Ⅰ, 36m",M3,"4,931.0","35,809.0","14,877.0","55,617.0",호표 1186,,,,,
5FDFB43F78C5308313758AED9DAB10,콘크리트 펌프차 타설(무근),"slump 18cm 이상, 비탈면 등, f2 : Type-Ⅱ, 36m",M3,"5,916.0","42,969.0","17,847.0","66,732.0",호표 1187,,,,,
5FDFB43F78C53083137488730C001F,콘크리트 펌프차 타설(무근),"slump 18cm 이상, 비탈면 등, f2 : Type-Ⅲ, 36m",M3,"7,396.0","53,692.0","22,310.0","83,398.0",호표 1188,,,,,
5FDFB43F78F2E186D30784EA31E518,  (☞ 철근)-------," - slump 8~12cm, 시설유형(f1), 현장조건(f2), 펌프차",,0.0,0.0,0.0,,호표 1189,,,,,
5FDFB43F78F2E186D30784EA31AF16,콘크리트 펌프차 타설,"slump 8~12cm, 매트기초 등, f2 : Type-Ⅰ, 36m",M3,"1,225.0","10,154.0","3,760.0","15,139.0",호표 1190,,,,,
5FDFB43F78F2E186D3048FA6433C1D,콘크리트 펌프차 타설,"slump 8~12cm, 매트기초 등, f2 : Type-Ⅱ, 36m",M3,"1,470.0","12,200.0","4,511.0","18,181.0",호표 1191,,,,,
5FDFB43F78F2E186D3058802FA0816,콘크리트 펌프차 타설,"slump 8~12cm, 매트기초 등, f2 : Type-Ⅲ, 36m",M3,"1,836.0","15,250.0","5,636.0","22,722.0",호표 1192,,,,,
5FDFB43F78F2E1B213CC86D0EEC310,  (☞ 철근)-------," - slump 15cm, 시설유형(f1), 현장조건(f2), 펌프차",,0.0,0.0,0.0,,호표 1193,,,,,
5FDFB43F78F2E1B213CC86D0EE851E,콘크리트 펌프차 타설,"slump 15cm, 매트기초 등, f2 : Type-Ⅰ, 36m",M3,"1,177.0","9,782.0","3,613.0","14,572.0",호표 1194,,,,,
5FDFB43F78F2E1B213CF822DB80B12,콘크리트 펌프차 타설,"slump 15cm, 매트기초 등, f2 : Type-Ⅱ, 36m",M3,"1,415.0","11,741.0","4,343.0","17,499.0",호표 1195,,,,,
5FDFB43F78F2E1B213CE81BEAD7410,콘크리트 펌프차 타설,"slump 15cm, 매트기초 등, f2 : Type-Ⅲ, 36m",M3,"1,766.0","14,664.0","5,419.0","21,849.0",호표 1196,,,,,
5FDFB43F78F2E1A1832F8CF6F66F12,  (☞ 철근)-------," - slump 18cm 이상, 시설유형(f1), 현장조건(f2), 펌프차",,0.0,0.0,0.0,,호표 1197,,,,,
5FDFB43F78F2E1A1832F8CF6F62010,콘크리트 펌프차 타설,"slump 18cm 이상, 매트기초 등, f2 : Type-Ⅰ, 36m",M3,"1,093.0","9,081.0","3,356.0","13,530.0",호표 1198,,,,,
5FDFB43F78F2E1A1832C87B50B231B,콘크리트 펌프차 타설,"slump 18cm 이상, 매트기초 등, f2 : Type-Ⅱ, 36m",M3,"1,312.0","10,887.0","4,027.0","16,226.0",호표 1199,,,,,
5FDFB43F78F2E1A1832D8022338916,콘크리트 펌프차 타설,"slump 18cm 이상, 매트기초 등, f2 : Type-Ⅲ, 36m",M3,"1,640.0","13,625.0","5,034.0","20,299.0",호표 1200,,,,,
5FDFB43F78F2D73AE3DD8B2B7C9B13,  (☞ 철근)-------," - slump 8~12cm, 시설유형(f1), 현장조건(f2), 펌프차",,0.0,0.0,0.0,,호표 1201,,,,,
5FDFB43F78F2D73AE3DD8B2B7CD115,콘크리트 펌프차 타설,"slump 8~12cm, 벽,기둥,슬래브 등, f2 : Type-Ⅰ, 36m",M3,"1,714.0","14,237.0","5,261.0","21,212.0",호표 1202,,,,,
5FDFB43F78F2D73AE3DE859211E81B,콘크리트 펌프차 타설,"slump 8~12cm, 벽,기둥,슬래브 등, f2 : Type-Ⅱ, 36m",M3,"2,058.0","17,078.0","6,317.0","25,453.0",호표 1203,,,,,
5FDFB43F78F2D73AE3DF87F24F621A,콘크리트 펌프차 타설,"slump 8~12cm, 벽,기둥,슬래브 등, f2 : Type-Ⅲ, 36m",M3,"2,573.0","21,348.0","7,896.0","31,817.0",호표 1204,,,,,
5FDFB43F78F2D70DA37C84531CBF13,  (☞ 철근)-------," - slump 15cm, 시설유형(f1), 현장조건(f2), 펌프차",,0.0,0.0,0.0,,호표 1205,,,,,
5FDFB43F78F2D70DA37C84531CF515,콘크리트 펌프차 타설,"slump 15cm, 벽,기둥,슬래브 등, f2 : Type-Ⅰ, 36m",M3,"1,650.0","13,668.0","5,062.0","20,380.0",호표 1206,,,,,
5FDFB43F78F2D70DA37F819AF18F12,콘크리트 펌프차 타설,"slump 15cm, 벽,기둥,슬래브 등, f2 : Type-Ⅱ, 36m",M3,"1,978.0","16,432.0","6,071.0","24,481.0",호표 1207,,,,,
5FDFB43F78F2D70DA37E8722557516,콘크리트 펌프차 타설,"slump 15cm, 벽,기둥,슬래브 등, f2 : Type-Ⅲ, 36m",M3,"2,473.0","20,527.0","7,590.0","30,590.0",호표 1208,,,,,
5FDFB43F78F2D71E0349820F62601A,  (☞ 철근)-------," - slump 18cm 이상, 시설유형(f1), 현장조건(f2), 펌프차",,0.0,0.0,0.0,,호표 1209,,,,,
5FDFB43F78F2D71E0349820F622A18,콘크리트 펌프차 타설,"slump 18cm 이상, 벽,기둥,슬래브 등, f2 : Type-Ⅰ, 36m",M3,"1,531.0","12,710.0","4,698.0","18,939.0",호표 1210,,,,,
5FDFB43F78F2D71E034A8C73F3E615,콘크리트 펌프차 타설,"slump 18cm 이상, 벽,기둥,슬래브 등, f2 : Type-Ⅱ, 36m",M3,"1,836.0","15,250.0","5,636.0","22,722.0",호표 1211,,,,,
5FDFB43F78F2D71E034B8EEC927E1E,콘크리트 펌프차 타설,"slump 18cm 이상, 벽,기둥,슬래브 등, f2 : Type-Ⅲ, 36m",M3,"2,297.0","19,060.0","7,048.0","28,405.0",호표 1212,,,,,
5FDFB43F78F2C6AF13448A6F5FB211,  (☞ 철근)-------," - slump 8~12cm, 시설유형(f1), 현장조건(f2), 펌프차",,0.0,0.0,0.0,,호표 1213,,,,,
5FDFB43F78F2C6AF13448A6F5FF813,콘크리트 펌프차 타설,"slump 8~12cm, 옹벽, 줄기초 등, f2 : Type-Ⅰ, 36m",M3,"2,145.0","17,785.0","6,583.0","26,513.0",호표 1214,,,,,
5FDFB43F78F2C6AF134787A535161B,콘크리트 펌프차 타설,"slump 8~12cm, 옹벽, 줄기초 등, f2 : Type-Ⅱ, 36m",M3,"2,573.0","21,348.0","7,896.0","31,817.0",호표 1215,,,,,
5FDFB43F78F2C6AF13468545180F1D,콘크리트 펌프차 타설,"slump 8~12cm, 옹벽, 줄기초 등, f2 : Type-Ⅲ, 36m",M3,"3,217.0","26,685.0","9,870.0","39,772.0",호표 1216,,,,,
5FDFB43F78F2C69E83A78C7E0F651F,  (☞ 철근)-------," - slump 15cm, 시설유형(f1), 현장조건(f2), 펌프차",,0.0,0.0,0.0,,호표 1217,,,,,
5FDFB43F78F2C69E83A78C7E0F2F1B,콘크리트 펌프차 타설,"slump 15cm, 옹벽, 줄기초 등, f2 : Type-Ⅰ, 36m",M3,"2,062.0","17,111.0","6,327.0","25,500.0",호표 1218,,,,,
5FDFB43F78F2C69E83A4873E280E1B,콘크리트 펌프차 타설,"slump 15cm, 옹벽, 줄기초 등, f2 : Type-Ⅱ, 36m",M3,"2,473.0","20,527.0","7,590.0","30,590.0",호표 1219,,,,,
5FDFB43F78F2C69E83A581A6C8AB12,콘크리트 펌프차 타설,"slump 15cm, 옹벽, 줄기초 등, f2 : Type-Ⅲ, 36m",M3,"3,094.0","25,656.0","9,494.0","38,244.0",호표 1220,,,,,
5FDFB43F78F2C68C334B8DA985EB15,  (☞ 철근)-------," - slump 18cm 이상, 시설유형(f1), 현장조건(f2), 펌프차",,0.0,0.0,0.0,,호표 1221,,,,,
5FDFB43F78F2C68C334B8DA985AC11,콘크리트 펌프차 타설,"slump 18cm 이상, 옹벽, 줄기초 등, f2 : Type-Ⅰ, 36m",M3,"1,914.0","15,890.0","5,873.0","23,677.0",호표 1222,,,,,
5FDFB43F78F2C68C3348805536FA1B,콘크리트 펌프차 타설,"slump 18cm 이상, 옹벽, 줄기초 등, f2 : Type-Ⅱ, 36m",M3,"2,297.0","19,060.0","7,048.0","28,405.0",호표 1223,,,,,
5FDFB43F78F2C68C334982C7DE8C1F,콘크리트 펌프차 타설,"slump 18cm 이상, 옹벽, 줄기초 등, f2 : Type-Ⅲ, 36m",M3,"2,872.0","23,817.0","8,814.0","35,503.0",호표 1224,,,,,
5FDFB43F78F230ECC33E8AD1CBEC19,  (☞ 철근)-------," - slump 8~12cm, 시설유형(f1), 현장조건(f2), 펌프차",,0.0,0.0,0.0,,호표 1225,,,,,
5FDFB43F78F230ECC33E8AD1CBA615,콘크리트 펌프차 타설,"slump 8~12cm, 비탈면 등, f2 : Type-Ⅰ, 36m",M3,"5,720.0","47,432.0","17,549.0","70,701.0",호표 1226,,,,,
5FDFB43F78F230ECC33D88719C3F14,콘크리트 펌프차 타설,"slump 8~12cm, 비탈면 등, f2 : Type-Ⅱ, 36m",M3,"6,862.0","56,935.0","21,055.0","84,852.0",호표 1227,,,,,
5FDFB43F78F230ECC33C8E0AFF1D17,콘크리트 펌프차 타설,"slump 8~12cm, 비탈면 등, f2 : Type-Ⅲ, 36m",M3,"8,580.0","71,157.0","26,324.0","106,061.0",호표 1228,,,,,
5FDFB43F78F230D273A5823B922316,  (☞ 철근)-------," - slump 15cm, 시설유형(f1), 현장조건(f2), 펌프차",,0.0,0.0,0.0,,호표 1229,,,,,
5FDFB43F78F230D273A5823B92691A,콘크리트 펌프차 타설,"slump 15cm, 비탈면 등, f2 : Type-Ⅰ, 36m",M3,"5,498.0","45,620.0","16,869.0","67,987.0",호표 1230,,,,,
5FDFB43F78F230D273A68CAE2D9812,콘크리트 펌프차 타설,"slump 15cm, 비탈면 등, f2 : Type-Ⅱ, 36m",M3,"6,598.0","54,745.0","20,245.0","81,588.0",호표 1231,,,,,
5FDFB43F78F230D273A78D0CDA6914,콘크리트 펌프차 타설,"slump 15cm, 비탈면 등, f2 : Type-Ⅲ, 36m",M3,"8,248.0","68,431.0","25,309.0","101,988.0",호표 1232,,,,,
5FDFB43F78F230C1E385850EDFB618,  (☞ 철근)-------," - slump 18cm 이상, 시설유형(f1), 현장조건(f2), 펌프차",,0.0,0.0,0.0,,호표 1233,,,,,
5FDFB43F78F230C1E385850EDFFD1C,콘크리트 펌프차 타설,"slump 18cm 이상, 비탈면 등, f2 : Type-Ⅰ, 36m",M3,"5,105.0","42,362.0","15,665.0","63,132.0",호표 1234,,,,,
5FDFB43F78F230C1E386877F740F17,콘크리트 펌프차 타설,"slump 18cm 이상, 비탈면 등, f2 : Type-Ⅱ, 36m",M3,"6,128.0","50,815.0","18,803.0","75,746.0",호표 1235,,,,,
5FDFB43F78F230C1E38781E619121D,콘크리트 펌프차 타설,"slump 18cm 이상, 비탈면 등, f2 : Type-Ⅲ, 36m",M3,"7,659.0","63,526.0","23,501.0","94,686.0",호표 1236,,,,,
5FDFB43F78980B37433881,  (☞ 압송관 설치 및 철거)-------,,,0.0,0.0,0.0,,호표 1237,,,,,
5FDFB43F78980B37433886C5047818,압송관 설치 및 철거,,M,0.0,"4,247.0",0.0,"4,247.0",호표 1238,,,,,
5FDFB43E586563CF03EF81,  (☞ 경량콘크리트)------- 22-1/4삭제,,,0.0,0.0,0.0,,호표 1239,,,,,
5FDFB43E586563CF03EF865362191D,경량기포 콘크리트 타설 - 22-1/4삭제,,M3,"5,819.0","7,025.0","5,778.0","18,622.0",호표 1240,,,,,
5FDFB43E58657C3003128FB2BE621F,경량기포폴 콘크리트 타설 - 22-1/4삭제,,M3,"4,779.0","7,025.0","5,778.0","17,582.0",호표 1241,,,,,
5FDFB43198E590DEA38F81,  (☞ 익스팬션 조인트)-------, - 18-1/4 삭제,,0.0,0.0,0.0,,호표 1242,,,,,
5FDFB43198E590DEA38F8D26CF5116,익스팬션 조인트,간단한 경우 - 18-1/4 삭제,M,"1,430.0","2,207.0",0.0,"3,637.0",호표 1243,,,,,
5FDFB43198B8488673B681,  (☞ 지수판 설치)-------,,,0.0,0.0,0.0,,호표 1244,,,,,
5FDFB43198B8488673B68CCD5DC116,지수판설치 - PVC 용접,"수팽창성, 시공조인트",M,"2,476.0","53,144.0","1,594.0","57,214.0",호표 1245,,,,,
5FDFB43198B875CC739D8CA4AED412,지수판설치 - PVC 용접,"PVC, H200*5t",M,"3,620.0","53,144.0","1,594.0","58,358.0",호표 1246,,,,,
5FDFB43198B875CC739D8CD1E4CC12,지수판설치 - 소켓 연결,,M,0.0,"23,752.0",0.0,"23,752.0",호표 1247,,,,,
5FDFB43198B875DED38081,  (☞ 신축이음(Expansion Joint))-------,,,0.0,0.0,0.0,,호표 1248,,,,,
5FDFB43198B875DED3808886A04E1F,신축이음 - 다웰바 설치,설치 간격 150mm 기준,EA,0.0,"13,259.0",0.0,"13,259.0",호표 1249,,,,,
5FDFB43198B875DED38088B3EE341E,신축이음 - 채움재 설치,채움재 두께 20mm 기준,M2,0.0,"8,930.0",0.0,"8,930.0",호표 1250,,,,,
5FDFB43198B875DED38088A18E0D16,신축이음 - 실링 마감,,M,0.0,"5,314.0",53.0,"5,367.0",호표 1251,,,,,
5FDFB42B78781A04B34B81,  (☞ 표면 마무리)----------,,,0.0,0.0,0.0,,호표 1252,,,,,
5FDFB42B78781A04B34B84192BC811,표면 마무리,,100M2,0.0,"92,600.0",0.0,"92,600.0",호표 1253,,,,,
5FDFB42B78781A04B34B84192BDA18,표면 마무리,,M2,0.0,926.0,0.0,926.0,호표 1254,,,,,
5FDFB42B783287D0E36A81,  (☞ 콘크리트 치핑)-------,,,0.0,0.0,0.0,,호표 1255,,,,,
5FDFB42B783287D0E36A8408D54F18,콘크리트 치핑(건축) - 21-1/4삭제,인력,M2,0.0,"50,946.0","1,528.0","52,474.0",호표 1256,,,,,
5FDFB42B783287D0D3438B643DE312,콘크리트 치핑,소형치핑장비활용,M2,0.0,"29,976.0","2,398.0","32,374.0",호표 1257,,,,,
5FDF94EDA8FBB225F3E989B7E00F15,1.0B 벽돌쌓기,3.6m 이하 - 19-1/4삭제,천매,0.0,"477,569.0",0.0,"477,569.0",호표 1258,,,,,
5FDF94EDA8FBB225F3E989B7F28A16,1.0B 벽돌쌓기,"3.6m 이하, 시공량 15m2/일당",M2,0.0,"70,193.0","1,294.0","71,487.0",호표 1259,,,,,
5FDF94EEB84FF1D4339B8F54420B19,블록쌓기(390*190*150),"3.6m 이하, 양면마감(23m2/일당)",M2,0.0,"42,971.0",839.0,"43,810.0",호표 1260,,,,,
5FDF94EEB84FF1D4339B8F54421410,블록쌓기(390*190*150)(블록포함),"3.6m 이하, 양면마감",M2,"11,700.0","42,971.0",839.0,"55,510.0",호표 1261,,,,,
5FDF94EEB84FF1D4339B8F54422616,갓 블록쌓기,190*190*195,M2,0.0,"42,971.0",839.0,"43,810.0",호표 1262,,,,,
5FDF94EEB84FF1F0E35A8C2F4EAF19,"6""블록쌓기 - 19-1/4삭제",150*190*390(블록 포함),M2,"11,700.0","46,547.0",0.0,"58,247.0",호표 1263,,,,,
5FDF94EEB84FC49E3373886D1CF91B,블록 보강쌓기(390*190*150)(블록포함),"3.6m 이하, 양면마감, 사춤 간격 800mm",M2,"11,700.0","48,407.0","1,388.0","61,495.0",호표 1264,,,,,
5FDF94EEB84FC49E3373886D1CCC17,"블록 보강쌓기(390*190*150), 사춤간격 800mm","3.6m 이하, 양면, 21m2/일당",M2,0.0,"48,407.0","1,388.0","49,795.0",호표 1265,,,,,
5FDF94EEB84FC4A8A3FD84EBE3081C,6인치 블록 보강 쌓기(사춤 1종),150*190*390(블록 포함) - 19-1/4삭제,M2,"11,700.0","50,911.0",0.0,"62,611.0",호표 1266,,,,,
5FDF84840865BAF2933981,  (☞ 모르타르 배합)-------,,,0.0,0.0,0.0,,호표 1267,,,,,
5FDF84840865BAF293398ECEE7411E,모르타르 배합,모래채가름 포함,M3,0.0,"112,070.0",0.0,"112,070.0",호표 1268,,,,,
5FDF84840865BAF293398ECEE76C1C,모르타르 배합(배합품 제외),"배합용적비 1:2, 시멘트, 모래 별도",M3,0.0,0.0,0.0,0.0,호표 1269,,,,,
5FDF84840865BAF293398ECEE77D13,모르타르 배합(배합품 제외),"배합용적비 1:3, 시멘트, 모래 별도",M3,0.0,0.0,0.0,0.0,호표 1270,,,,,
5FDF84840865BAF293398EDF45FE14,모르타르 배합(배합품 포함),"배합용적비 1:1, 시멘트, 모래 별도",M3,0.0,"112,070.0",0.0,"112,070.0",호표 1271,,,,,
5FDF84840865BAF293398EE9BC9F14,모르타르 배합(배합품 포함),"배합용적비 1:2, 시멘트, 모래 별도",M3,0.0,"112,070.0",0.0,"112,070.0",호표 1272,,,,,
5FDF84840865BAF293398EFA23B21C,모르타르 배합(배합품 포함),"배합용적비 1:3, 시멘트, 모래 별도",M3,0.0,"112,070.0",0.0,"112,070.0",호표 1273,,,,,
5FDF84840865A8926341854F44B11A,모르타르 바름,"3.6m 이하, 2회, 29m2/일당",M2,0.0,"24,565.0",491.0,"25,056.0",호표 1274,,,,,
5FDF84840865A8926341854F44A713,모르타르 바름,"3.6m 이하, 3회, 20m2/일당",M2,0.0,"35,725.0",714.0,"36,439.0",호표 1275,,,,,
5FDF84840865A8BD43FC81F473AD1B,모르타르 바름,"내벽, 18mm, 3.6m 이하",M2,0.0,"37,742.0",714.0,"38,456.0",호표 1276,,,,,
5FDF84840865A8BD03018D7A2AA511,모르타르 바름,"외벽, 15mm",M2,0.0,"26,246.0",491.0,"26,737.0",호표 1277,,,,,
5FDF84840865A8BD03018D7A18CA14,모르타르 바름,"외벽, 24mm",M2,0.0,"38,414.0",714.0,"39,128.0",호표 1278,,,,,
5FDF848408658D8F63DA82A924141A,모르타르 바름 - 초벌 바르기-19-1/4삭제,3.6m 이하,M2,0.0,"10,650.0",0.0,"10,650.0",호표 1279,,,,,
5FDF848408658D8F63DA82A9242510,모르타르 바름 - 재벌 바르기-19-1/4삭제,3.6m 이하,M2,0.0,"16,468.0",0.0,"16,468.0",호표 1280,,,,,
5FDF848408658D8F63DA82A9243717,모르타르 바름 - 정벌 바르기-19-1/4삭제,3.6m 이하,M2,0.0,"17,558.0",0.0,"17,558.0",호표 1281,,,,,
5FDF848408658D8F237F83BF150D17,모르타르 바름,"바닥, 15mm",M2,0.0,"13,113.0",228.0,"13,341.0",호표 1282,,,,,
5FDF848408658D8F237F83BF278817,모르타르 바름,"바닥, 24mm",M2,0.0,"14,121.0",228.0,"14,349.0",호표 1283,,,,,
5FDF749ED858C8AB83E381,  (☞ 아스팔트 바름)-------, - 18-1/4 삭제,,0.0,0.0,0.0,,호표 1284,,,,,
5FDF749ED858C8AB83E38924724A1A,아스팔트바름,"바닥, 솔칠 1회, 냉공법 - 18-1/4 삭제",M2,"3,267.0","3,905.0",0.0,"7,172.0",호표 1285,,,,,
5FDF749ED858C8AB83E288F31C4718,아스팔트바름 - 솔칠(1회 바름),"냉공법, 바닥, - 재료 별도 - 18-1/4 삭제",M2,117.0,"3,905.0",0.0,"4,022.0",호표 1286,,,,,
5FDF749ED858C888C39481,  (☞ 방수프라이머 바름)-------,,,0.0,0.0,0.0,,호표 1287,,,,,
5FDF749ED858C888C3948C7C279D15,방수프라이머 바름,롤러 1층(회) 바름 기준,M2,0.0,"3,276.0",65.0,"3,341.0",호표 1288,,,,,
5FDF749ED858C888C3948C63C8D218,프라이머 바름,"바닥, - 재료 별도 - 18-1/4 삭제",M2,0.0,"3,905.0",0.0,"3,905.0",호표 1289,,,,,
5FDF749C2864B15703B480AB1C7617,도막바름,"바닥, 도막 1층(회) 형성 기준",M2,0.0,"4,839.0",96.0,"4,935.0",호표 1290,,,,,
5FDF749C2864B15703B480AB1C6411,도막바름(아스팔트),"바닥, 도막 1층(회) 형성 기준",M2,"3,150.0","4,839.0",96.0,"8,085.0",호표 1291,,,,,
5FDF7499582EC944938E81,  (☞ 수밀코킹)-------,,,0.0,0.0,0.0,,호표 1292,,,,,
5FDF7499582EC944938E82061D4D13,수밀코킹,재료비 별도,M,0.0,"5,168.0",0.0,"5,168.0",호표 1293,,,,,
5FDF74995803C4EAC3668ED071B211,수밀코킹(치오콜),10㎜*10㎜,M,"1,282.0","5,168.0",0.0,"6,450.0",호표 1294,,,,,
5FDF749958647C56736A8F4EFFF512,줄눈 설치,,M,0.0,"1,273.0",0.0,"1,273.0",호표 1295,,,,,
5FDF749958647C56736A8F4EFFE41B,줄눈 설치,익스팬션 조인트(간단한 경우),M,"1,430.0","1,273.0",0.0,"2,703.0",호표 1296,,,,,
5FDF749848C81AF943A6847808B518,방수모르타르 바름,"20mm 이하, 벽돌, 콘크리트 바탕",M2,0.0,"28,032.0",560.0,"28,592.0",호표 1297,,,,,
5FDF749848C81AF9534D83173A6D17,방수 모르타르 비빔,"1:3, 방수액 포함 - 18-1/4 삭제",M3,0.0,"203,764.0",0.0,"203,764.0",호표 1298,,,,,
5FDF749848C808AB83D881,  (☞ 방수모르타르 바름 - 시공비)-------, - 18-1/4 삭제,,0.0,0.0,0.0,,호표 1299,,,,,
5FDF749848C808AB83D88B0A3D6C1B,방수 모르타르 바름 - 시공비,"18mm, 벽돌, 콘크리트 바탕 - 18-1/4 삭제",M2,0.0,"25,821.0",0.0,"25,821.0",호표 1300,,,,,
5FDF749848C808ABD35A81,  (☞ 방수모르타르 바름 / 바닥)-------, - 18-1/4 삭제,,0.0,0.0,0.0,,호표 1301,,,,,
5FDF749848C808B5B3E78509A40D19,방수 모르타르 바름 / 바닥,"18mm, 벽돌, 콘크리트 바탕 - 18-1/4 삭제",M2,0.0,"29,672.0",0.0,"29,672.0",호표 1302,,,,,
5FDF749698E25C70233981,  (☞ 시멘트 액체 방수)-------, - 18-1/4 삭제,,0.0,0.0,0.0,,호표 1303,,,,,
5FDF749698E25C70233880D1D56B13,시멘트 액체방수 바름,바닥,M2,0.0,"23,346.0",700.0,"24,046.0",호표 1304,,,,,
5FDF749698E25C70233880D1D5751A,시멘트 액체방수 바름,바닥(급결액 포함),M2,0.0,"23,346.0",700.0,"24,046.0",호표 1305,,,,,
5FDF749698E25C70233B8C18316A1E,시멘트 액체방수 바름,수직부,M2,0.0,"18,337.0",550.0,"18,887.0",호표 1306,,,,,
5FDF749698E25C70233B8C18317B15,시멘트 액체방수 바름,수직부(급결액 포함),M2,0.0,"18,337.0",550.0,"18,887.0",호표 1307,,,,,
5FDF749698E25C70030C83ED083713,시멘트 액체방수,"벽,   - 재료 별도 - 18-1/4 삭제",M2,667.0,"22,242.0",0.0,"22,909.0",호표 1308,,,,,
5FDF749698E25C70131280B4BC1F10,시멘트 액체방수,"바닥, - 재료 별도 - 18-1/4 삭제",M2,850.0,"28,355.0",0.0,"29,205.0",호표 1309,,,,,
5FDF749698E25C70131280F2691410,급결액 바름,"바닥, 1회 도포 - 18-1/4 삭제",M2,0.0,"3,905.0",0.0,"3,905.0",호표 1310,,,,,
5FDF749698FCC709C3788D273E6C17,시멘트 액체방수,"바닥, 1종 - 18-1/4 삭제",M2,850.0,"28,355.0",0.0,"29,205.0",호표 1311,,,,,
5FDF749698FCC70993A48733355718,시멘트 액체방수 -급결액 포함,"바닥, 1종 - 18-1/4 삭제",M2,850.0,"32,260.0",0.0,"33,110.0",호표 1312,,,,,
5FDF749698C7872AD35C87FE6ECB10,시멘트 액체방수,"벽, 2종 - 18-1/4 삭제",M2,667.0,"22,242.0",0.0,"22,909.0",호표 1313,,,,,
5FDF749698C7872A83DB8CB8F42F11,시멘트 액체방수 -급결액 포함,"벽, 2종 - 18-1/4 삭제",M2,667.0,"26,147.0",0.0,"26,814.0",호표 1314,,,,,
5FDF5455A831C399A34981,  (☞ 와이어메시 바닥깔기)-------,,,0.0,0.0,0.0,,호표 1315,,,,,
5FDF5455A831C399A349876FC9B519,와이어메시 바닥깔기,1800*1800 기준,M2,0.0,"1,329.0",0.0,"1,329.0",호표 1316,,,,,
5FDF5455A831C399A349876FC9AB12,와이어메시 바닥깔기,#4-100*100,M2,"7,873.0","1,329.0",0.0,"9,202.0",호표 1317,,,,,
5FDF5455A831C399A349876FC9D016,와이어메시 바닥깔기,#8-150*150,M2,"2,510.0","1,329.0",0.0,"3,839.0",호표 1318,,,,,
