코  드,품      명,규격,단위,재료비,노무비,경비,합계
58FA94CC7847D0D713A483AFE7651314CAC846,합금화용융아연도금강판,"합금화용융아연도금강판, 갈바륨, 0.27mm",kg,"1,478.00",,,"1,478.00"
58FA94CC7847D0D713A483AFE7651314CAC849,합금화용융아연도금강판,"합금화용융아연도금강판, 갈바륨, 0.30mm",kg,"1,471.00",,,"1,471.00"
58FA94CC7847D0D713A483AFE7651314CAC848,합금화용융아연도금강판,"합금화용융아연도금강판, 갈바륨, 0.33mm",kg,"1,423.00",,,"1,423.00"
58FA94CC7847D0D713A483AFE7651314CAC968,합금화용융아연도금강판,"합금화용융아연도금강판, 갈바륨, 1.40mm",kg,"1,246.00",,,"1,246.00"
58FA94CC7847D0D713A483AFE7651314CAC00F,열연강판(박판) - 춘천,"열연강판, 1.4∼1.6mm, 1219*2438, 대리점상차도",TON,"974,000.00",,,"974,000.00"
58FA94CC7847D0D713A483AFE7651314CAC00E,열연강판(박판) - 춘천,"열연강판, 1.6∼1.8mm, 1219*2438, 대리점상차도",TON,"959,000.00",,,"959,000.00"
58FA94CC7847D0D713A483AFE7651314CAC00D,열연강판(박판) - 춘천,"열연강판, 1.8∼2.0mm, 1219*2438, 대리점상차도",TON,"951,000.00",,,"951,000.00"
58FA94CC7847D0D713A483AFE7651314CAC00C,열연강판(박판) - 춘천,"열연강판, 2.0∼3.0mm, 1219*2438, 대리점상차도",TON,"946,000.00",,,"946,000.00"
58FA94CC7847D0D713A483AFE7651314CAC003,열연강판(박판) - 춘천,"열연강판, 3.0∼4.5mm, 1219*2438, 대리점상차도",TON,"945,000.00",,,"945,000.00"
58FA94CC7847D0D713A483AFE7651314CAC002,열연강판(박판) - 춘천,"열연강판, 4.5∼6.0mm, 1219*2438, 대리점상차도",TON,"942,000.00",,,"942,000.00"
58FA94CC7847D0D713A483AFE7651314CAC112,열연강판(박판) - 춘천,"열연강판, 6.0∼9.0mm, 1219*2438, 대리점상차도",TON,"945,000.00",,,"945,000.00"
58FA94CC7847D0D713A483AFE7651314CAC113,열연강판(박판) - 춘천,"열연강판, 9.0mm≤t, 1219*2438, 대리점상차도",TON,"948,000.00",,,"948,000.00"
58FA94CC7847D0D713A483AFE7651314CAC111,열연강판(후판) - 춘천,"열연강판, 6.0∼7.0mm, 2438*6096, 대리점상차도",TON,"1,203,000.00",,,"1,203,000.00"
58FA94CC7847D0D713A483AFE7651314CAC116,열연강판(후판) - 춘천,"열연강판, 7.0∼8.0mm, 2438*6096, 대리점상차도",TON,"1,180,000.00",,,"1,180,000.00"
58FA94CC7847D0D713A483AFE7651314CAC117,열연강판(후판) - 춘천,"열연강판, 8.0∼9.0mm, 2438*6096, 대리점상차도",TON,"1,146,000.00",,,"1,146,000.00"
58FA94CC7847D0D713A483AFE7651314CAC114,열연강판(후판) - 춘천,"열연강판, 9.0∼12.0mm, 2438*6096, 대리점상차도",TON,"1,096,000.00",,,"1,096,000.00"
58FA94CC7847D0D713A483AFE7651314CAC115,열연강판(후판) - 춘천,"열연강판, 12.0∼20.0mm, 2438*6096, 대리점상차도",TON,"1,092,000.00",,,"1,092,000.00"
58FA94CC7847D0D713A483AFE7651314CAC11A,열연강판(후판) - 춘천,"열연강판, 20.0∼30.0mm, 2438*6096, 대리점상차도",TON,"1,103,000.00",,,"1,103,000.00"
58FA94CC7847D0D713A483AFE7651314CAC11B,열연강판(후판) - 춘천,"열연강판, 30.0∼40.0mm, 2438*6096, 대리점상차도",TON,"1,112,000.00",,,"1,112,000.00"
58FA94CC7847D0D713A483AFE7651314C92118,열연강판(후판) - 춘천,"열연강판, 40.0∼50.0mm, 2438*6096, 대리점상차도",TON,"1,123,000.00",,,"1,123,000.00"
58FA94CC7847D0D713A483AFE7651314C92119,열연강판(후판) - 춘천,"열연강판, 50.0∼60.0mm, 2438*6096, 대리점상차도",TON,"1,142,000.00",,,"1,142,000.00"
58FA94CC7847D0D713A483AFE7651314C9211A,열연강판(후판) - 춘천,"열연강판, 60.0∼70.0mm, 2438*6096, 대리점상차도",TON,"1,149,000.00",,,"1,149,000.00"
58FA94CC7847D0D713A483AFE7651314C9211B,열연강판(후판) - 춘천,"열연강판, 70.0∼80.0mm, 2438*6096, 대리점상차도",TON,"1,156,000.00",,,"1,156,000.00"
58FA94CC7847D0D713A483AFE7651314C9211C,열연강판(후판) - 춘천,"열연강판, 80.0∼100.0mm, 2438*6096, 대리점상차도",TON,"1,167,000.00",,,"1,167,000.00"
58FA94CC7847D0D713A483AFE7651314C9211D,열연강판(후판) - 춘천,"열연강판, 100.0∼120.0mm, 2438*6096, 대리점상차도",TON,"1,195,000.00",,,"1,195,000.00"
58FA94CC7847D0D713A483AFE7651314C9211E,열연강판(후판) - 춘천,"열연강판, 120.0∼150.0mm, 2438*6096, 대리점상차도",TON,"1,211,000.00",,,"1,211,000.00"
58FA94CC7847D0D713A483AFE7651314C92110,열연강판(박판) - 춘천,"열연강판, 1.4∼1.6mm, 1219*2438, 대리점상차도",kg,974,,,974
58FA94CC7847D0D713A483AFE7651314C92111,열연강판(박판) - 춘천,"열연강판, 1.6∼1.8mm, 1219*2438, 대리점상차도",kg,959,,,959
58FA94CC7847D0D713A483AFE7651314C92071,열연강판(박판) - 춘천,"열연강판, 1.8∼2.0mm, 1219*2438, 대리점상차도",kg,951,,,951
58FA94CC7847D0D713A483AFE7651314C92070,열연강판(박판) - 춘천,"열연강판, 2.0∼3.0mm, 1219*2438, 대리점상차도",kg,946,,,946
58FA94CC7847D0D713A483AFE7651314C92073,열연강판(박판) - 춘천,"열연강판, 3.0∼4.5mm, 1219*2438, 대리점상차도",kg,945,,,945
58FA94CC7847D0D713A483AFE7651314C92072,열연강판(박판) - 춘천,"열연강판, 4.5∼6.0mm, 1219*2438, 대리점상차도",kg,942,,,942
58FA94CC7847D0D713A483AFE7651314C92075,열연강판(박판) - 춘천,"열연강판, 6.0∼9.0mm, 1219*2438, 대리점상차도",kg,945,,,945
58FA94CC7847D0D713A483AFE7651314C92074,열연강판(박판) - 춘천,"열연강판, 9.0mm≤t, 1219*2438, 대리점상차도",kg,948,,,948
58FA94CC7847D0D713A483AFE7651314C92076,열연강판(후판) - 춘천,"열연강판, 6.0∼7.0mm, 2438*6096, 대리점상차도",kg,"1,203.00",,,"1,203.00"
58FA94CC7847D0D713A483AFE7651314C92079,열연강판(후판) - 춘천,"열연강판, 7.0∼8.0mm, 2438*6096, 대리점상차도",kg,"1,180.00",,,"1,180.00"
58FA94CC7847D0D713A483AFE7651314C92078,열연강판(후판) - 춘천,"열연강판, 8.0∼9.0mm, 2438*6096, 대리점상차도",kg,"1,146.00",,,"1,146.00"
58FA94CC7847D0D713A483AFE7651314C923C5,열연강판(후판) - 춘천,"열연강판, 9.0∼12.0mm, 2438*6096, 대리점상차도",kg,"1,096.00",,,"1,096.00"
58FA94CC7847D0D713A483AFE7651314C923C4,열연강판(후판) - 춘천,"열연강판, 12.0∼20.0mm, 2438*6096, 대리점상차도",kg,"1,092.00",,,"1,092.00"
58FA94CC7847D0D713A483AFE7651314C923C7,열연강판(후판) - 춘천,"열연강판, 20.0∼30.0mm, 2438*6096, 대리점상차도",kg,"1,103.00",,,"1,103.00"
58FA94CC7847D0D713A483AFE7651314C923C6,열연강판(후판) - 춘천,"열연강판, 30.0∼40.0mm, 2438*6096, 대리점상차도",kg,"1,112.00",,,"1,112.00"
58FA94CC7847D0D713A483AFE7651314C923C1,열연강판(후판) - 춘천,"열연강판, 40.0∼50.0mm, 2438*6096, 대리점상차도",kg,"1,123.00",,,"1,123.00"
58FA94CC7847D0D713A483AFE7651314C923C0,열연강판(후판) - 춘천,"열연강판, 50.0∼60.0mm, 2438*6096, 대리점상차도",kg,"1,142.00",,,"1,142.00"
58FA94CC7847D0D713A483AFE7651314C923C3,열연강판(후판) - 춘천,"열연강판, 60.0∼70.0mm, 2438*6096, 대리점상차도",kg,"1,149.00",,,"1,149.00"
58FA94CC7847D0D713A483AFE7651314C923C2,열연강판(후판) - 춘천,"열연강판, 70.0∼80.0mm, 2438*6096, 대리점상차도",kg,"1,156.00",,,"1,156.00"
58FA94CC7847D0D713A483AFE7651314C923CD,열연강판(후판) - 춘천,"열연강판, 80.0∼100.0mm, 2438*6096, 대리점상차도",kg,"1,167.00",,,"1,167.00"
58FA94CC7847D0D713A483AFE7651314C923CC,열연강판(후판) - 춘천,"열연강판, 100.0∼120.0mm, 2438*6096, 대리점상차도",kg,"1,195.00",,,"1,195.00"
58FA94CC7847D0D713A483AFE7651314C9223F,열연강판(후판) - 춘천,"열연강판, 120.0∼150.0mm, 2438*6096, 대리점상차도",kg,"1,211.00",,,"1,211.00"
58FA94CC7847D0D713A483AFE7651314C9223C,열연강판(박판) - 부산,"열연강판, 1.4∼1.6mm, 1219*2438, 대리점상차도",TON,"975,000.00",,,"975,000.00"
58FA94CC7847D0D713A483AFE7651314C9223B,열연강판(박판) - 부산,"열연강판, 1.6∼1.8mm, 1219*2438, 대리점상차도",TON,"960,000.00",,,"960,000.00"
58FA94CC7847D0D713A483AFE7651314C9223A,열연강판(박판) - 부산,"열연강판, 1.8∼2.0mm, 1219*2438, 대리점상차도",TON,"952,000.00",,,"952,000.00"
58FA94CC7847D0D713A483AFE7651314C92239,열연강판(박판) - 부산,"열연강판, 2.0∼3.0mm, 1219*2438, 대리점상차도",TON,"947,000.00",,,"947,000.00"
58FA94CC7847D0D713A483AFE7651314C92238,열연강판(박판) - 부산,"열연강판, 3.0∼4.5mm, 1219*2438, 대리점상차도",TON,"946,000.00",,,"946,000.00"
58FA94CC7847D0D713A483AFE7651314C92237,열연강판(박판) - 부산,"열연강판, 4.5∼6.0mm, 1219*2438, 대리점상차도",TON,"943,000.00",,,"943,000.00"
58FA94CC7847D0D713A483AFE7651314C92236,열연강판(박판) - 부산,"열연강판, 6.0∼9.0mm, 1219*2438, 대리점상차도",TON,"946,000.00",,,"946,000.00"
58FA94CC7847D0D713A483AFE7651314C925F3,열연강판(박판) - 부산,"열연강판, 9.0mm≤t, 1219*2438, 대리점상차도",TON,"949,000.00",,,"949,000.00"
58FA94CC7847D0D713A483AFE7651314C925F1,열연강판(후판) - 부산,"열연강판, 6.0∼7.0mm, 2438*6096, 대리점상차도",TON,"1,204,000.00",,,"1,204,000.00"
58FA94CC7847D0D713A483AFE7651314C925F0,열연강판(후판) - 부산,"열연강판, 7.0∼8.0mm, 2438*6096, 대리점상차도",TON,"1,181,000.00",,,"1,181,000.00"
58FA94CC7847D0D713A483AFE7651314C925F7,열연강판(후판) - 부산,"열연강판, 8.0∼9.0mm, 2438*6096, 대리점상차도",TON,"1,147,000.00",,,"1,147,000.00"
58FA94CC7847D0D713A483AFE7651314C925F6,열연강판(후판) - 부산,"열연강판, 9.0∼12.0mm, 2438*6096, 대리점상차도",TON,"1,085,000.00",,,"1,085,000.00"
58FA94CC7847D0D713A483AFE7651314C925F5,열연강판(후판) - 부산,"열연강판, 12.0∼20.0mm, 2438*6096, 대리점상차도",TON,"1,050,600.00",,,"1,050,600.00"
58FA94CC7847D0D713A483AFE7651314C925F4,열연강판(후판) - 부산,"열연강판, 20.0∼30.0mm, 2438*6096, 대리점상차도",TON,"1,064,800.00",,,"1,064,800.00"
58FA94CC7847D0D713A483AFE7651314C925FB,열연강판(후판) - 부산,"열연강판, 30.0∼40.0mm, 2438*6096, 대리점상차도",TON,"1,074,400.00",,,"1,074,400.00"
58FA94CC7847D0D713A483AFE7651314C925FA,열연강판(후판) - 부산,"열연강판, 40.0∼50.0mm, 2438*6096, 대리점상차도",TON,"1,084,000.00",,,"1,084,000.00"
58FA94CC7847D0D713A483AFE7651314C924EC,열연강판(후판) - 부산,"열연강판, 50.0∼60.0mm, 2438*6096, 대리점상차도",TON,"1,090,000.00",,,"1,090,000.00"
58FA94CC7847D0D713A483AFE7651314C924ED,열연강판(후판) - 부산,"열연강판, 60.0∼70.0mm, 2438*6096, 대리점상차도",TON,"1,096,000.00",,,"1,096,000.00"
58FA94CC7847D0D713A483AFE7651314C924EE,열연강판(후판) - 부산,"열연강판, 70.0∼80.0mm, 2438*6096, 대리점상차도",TON,"1,104,400.00",,,"1,104,400.00"
58FA94CC7847D0D713A483AFE7651314C924EF,열연강판(후판) - 부산,"열연강판, 80.0∼100.0mm, 2438*6096, 대리점상차도",TON,"1,115,200.00",,,"1,115,200.00"
58FA94CC7847D0D713A483AFE7651314C924E8,열연강판(후판) - 부산,"열연강판, 100.0∼120.0mm, 2438*6096, 대리점상차도",TON,"1,129,600.00",,,"1,129,600.00"
58FA94CC7847D0D713A483AFE7651314C924E9,열연강판(후판) - 부산,"열연강판, 120.0∼150.0mm, 2438*6096, 대리점상차도",TON,"1,213,000.00",,,"1,213,000.00"
58FA94CC7847D0D713A483AFE7651314C924EB,열연강판(박판) - 부산,"열연강판, 1.4∼1.6mm, 1219*2438, 대리점상차도",kg,975,,,975
58FA94CC7847D0D713A483AFE7651314C924E4,열연강판(박판) - 부산,"열연강판, 1.6∼1.8mm, 1219*2438, 대리점상차도",kg,960,,,960
58FA94CC7847D0D713A483AFE7651314C924E5,열연강판(박판) - 부산,"열연강판, 1.8∼2.0mm, 1219*2438, 대리점상차도",kg,952,,,952
58FA94CC7847D0D713A483AFE7651314C927A0,열연강판(박판) - 부산,"열연강판, 2.0∼3.0mm, 1219*2438, 대리점상차도",kg,947,,,947
58FA94CC7847D0D713A483AFE7651314C927A1,열연강판(박판) - 부산,"열연강판, 3.0∼4.5mm, 1219*2438, 대리점상차도",kg,946,,,946
58FA94CC7847D0D713A483AFE7651314C927A2,열연강판(박판) - 부산,"열연강판, 4.5∼6.0mm, 1219*2438, 대리점상차도",kg,943,,,943
58FA94CC7847D0D713A483AFE7651314C927A3,열연강판(박판) - 부산,"열연강판, 6.0∼9.0mm, 1219*2438, 대리점상차도",kg,946,,,946
58FA94CC7847D0D713A483AFE7651314C927A4,열연강판(박판) - 부산,"열연강판, 9.0mm≤t, 1219*2438, 대리점상차도",kg,949,,,949
58FA94CC7847D0D713A483AFE7651314C927A6,열연강판(후판) - 부산,"열연강판, 6.0∼7.0mm, 2438*6096, 대리점상차도",kg,"1,204.00",,,"1,204.00"
58FA94CC7847D0D713A483AFE7651314C927A7,열연강판(후판) - 부산,"열연강판, 7.0∼8.0mm, 2438*6096, 대리점상차도",kg,"1,181.00",,,"1,181.00"
58FA94CC7847D0D713A483AFE7651314C927A8,열연강판(후판) - 부산,"열연강판, 8.0∼9.0mm, 2438*6096, 대리점상차도",kg,"1,147.00",,,"1,147.00"
58FA94CC7847D0D713A483AFE7651314C927A9,열연강판(후판) - 부산,"열연강판, 9.0∼12.0mm, 2438*6096, 대리점상차도",kg,"1,085.00",,,"1,085.00"
58FA94CC7847D0D713A483AFE7651314C9269A,열연강판(후판) - 부산,"열연강판, 12.0∼20.0mm, 2438*6096, 대리점상차도",kg,"1,050.60",,,"1,050.60"
58FA94CC7847D0D713A483AFE7651314C9269B,열연강판(후판) - 부산,"열연강판, 20.0∼30.0mm, 2438*6096, 대리점상차도",kg,"1,064.80",,,"1,064.80"
58FA94CC7847D0D713A483AFE7651314C92698,열연강판(후판) - 부산,"열연강판, 30.0∼40.0mm, 2438*6096, 대리점상차도",kg,"1,074.40",,,"1,074.40"
58FA94CC7847D0D713A483AFE7651314C92699,열연강판(후판) - 부산,"열연강판, 40.0∼50.0mm, 2438*6096, 대리점상차도",kg,"1,084.00",,,"1,084.00"
58FA94CC7847D0D713A483AFE7651314C9269E,열연강판(후판) - 부산,"열연강판, 50.0∼60.0mm, 2438*6096, 대리점상차도",kg,"1,090.00",,,"1,090.00"
58FA94CC7847D0D713A483AFE7651314C9269F,열연강판(후판) - 부산,"열연강판, 60.0∼70.0mm, 2438*6096, 대리점상차도",kg,"1,096.00",,,"1,096.00"
58FA94CC7847D0D713A483AFE7651314C9269C,열연강판(후판) - 부산,"열연강판, 70.0∼80.0mm, 2438*6096, 대리점상차도",kg,"1,104.40",,,"1,104.40"
58FA94CC7847D0D713A483AFE7651314C9269D,열연강판(후판) - 부산,"열연강판, 80.0∼100.0mm, 2438*6096, 대리점상차도",kg,"1,115.20",,,"1,115.20"
58FA94CC7847D0D713A483AFE7651314C92692,열연강판(후판) - 부산,"열연강판, 100.0∼120.0mm, 2438*6096, 대리점상차도",kg,"1,129.60",,,"1,129.60"
58FA94CC7847D0D713A483AFE7651314C92693,열연강판(후판) - 부산,"열연강판, 120.0∼150.0mm, 2438*6096, 대리점상차도",kg,"1,213.00",,,"1,213.00"
58FA94CC7847D0D713A483AFE7651314C9296C,열연강판(박판) - 울산,"열연강판, 1.4∼1.6mm, 1219*2438, 대리점상차도",TON,"971,000.00",,,"971,000.00"
58FA94CC7847D0D713A483AFE7651314C9296D,열연강판(박판) - 울산,"열연강판, 1.6∼1.8mm, 1219*2438, 대리점상차도",TON,"956,000.00",,,"956,000.00"
58FA94CC7847D0D713A483AFE7651314C9296A,열연강판(박판) - 울산,"열연강판, 1.8∼2.0mm, 1219*2438, 대리점상차도",TON,"949,000.00",,,"949,000.00"
58FA94CC7847D0D713A483AFE7651314C9296B,열연강판(박판) - 울산,"열연강판, 2.0∼3.0mm, 1219*2438, 대리점상차도",TON,"944,000.00",,,"944,000.00"
58FA94CC7847D0D713A483AFE7651314C92968,열연강판(박판) - 울산,"열연강판, 3.0∼4.5mm, 1219*2438, 대리점상차도",TON,"943,000.00",,,"943,000.00"
58FA94CC7847D0D713A483AFE7651314C92969,열연강판(박판) - 울산,"열연강판, 4.5∼6.0mm, 1219*2438, 대리점상차도",TON,"939,000.00",,,"939,000.00"
58FA94CC7847D0D713A483AFE7651314C92966,열연강판(박판) - 울산,"열연강판, 6.0∼9.0mm, 1219*2438, 대리점상차도",TON,"943,000.00",,,"943,000.00"
58FA94CC7847D0D713A483AFE7651314C92967,열연강판(박판) - 울산,"열연강판, 9.0mm≤t, 1219*2438, 대리점상차도",TON,"945,000.00",,,"945,000.00"
58FA94CC7847D0D713A483AFE7651314C92846,열연강판(후판) - 울산,"열연강판, 6.0∼7.0mm, 2438*6096, 대리점상차도",TON,"1,199,000.00",,,"1,199,000.00"
58FA94CC7847D0D713A483AFE7651314C92845,열연강판(후판) - 울산,"열연강판, 7.0∼8.0mm, 2438*6096, 대리점상차도",TON,"1,177,000.00",,,"1,177,000.00"
58FA94CC7847D0D713A483AFE7651314C92844,열연강판(후판) - 울산,"열연강판, 8.0∼9.0mm, 2438*6096, 대리점상차도",TON,"1,143,000.00",,,"1,143,000.00"
58FA94CC7847D0D713A483AFE7651314C92843,열연강판(후판) - 울산,"열연강판, 9.0∼12.0mm, 2438*6096, 대리점상차도",TON,"1,091,800.00",,,"1,091,800.00"
58FA94CC7847D0D713A483AFE7651314C92842,열연강판(후판) - 울산,"열연강판, 12.0∼20.0mm, 2438*6096, 대리점상차도",TON,"1,057,400.00",,,"1,057,400.00"
58FA94CC7847D0D713A483AFE7651314C92841,열연강판(후판) - 울산,"열연강판, 20.0∼30.0mm, 2438*6096, 대리점상차도",TON,"1,071,600.00",,,"1,071,600.00"
58FA94CC7847D0D713A483AFE7651314C92840,열연강판(후판) - 울산,"열연강판, 30.0∼40.0mm, 2438*6096, 대리점상차도",TON,"1,081,200.00",,,"1,081,200.00"
58FA94CC7847D0D713A483AFE7651314C9284F,열연강판(후판) - 울산,"열연강판, 40.0∼50.0mm, 2438*6096, 대리점상차도",TON,"1,090,800.00",,,"1,090,800.00"
58FA94CC7847D0D713A483AFE7651314C9284E,열연강판(후판) - 울산,"열연강판, 50.0∼60.0mm, 2438*6096, 대리점상차도",TON,"1,096,800.00",,,"1,096,800.00"
58FA94CC7847D0D713A483AFE7651314C81A26,열연강판(후판) - 울산,"열연강판, 60.0∼70.0mm, 2438*6096, 대리점상차도",TON,"1,102,800.00",,,"1,102,800.00"
58FA94CC7847D0D713A483AFE7651314C81A27,열연강판(후판) - 울산,"열연강판, 70.0∼80.0mm, 2438*6096, 대리점상차도",TON,"1,111,200.00",,,"1,111,200.00"
58FA94CC7847D0D713A483AFE7651314C81A24,열연강판(후판) - 울산,"열연강판, 80.0∼100.0mm, 2438*6096, 대리점상차도",TON,"1,122,000.00",,,"1,122,000.00"
58FA94CC7847D0D713A483AFE7651314C81A25,열연강판(후판) - 울산,"열연강판, 100.0∼120.0mm, 2438*6096, 대리점상차도",TON,"1,136,400.00",,,"1,136,400.00"
58FA94CC7847D0D713A483AFE7651314C81A22,열연강판(후판) - 울산,"열연강판, 120.0∼150.0mm, 2438*6096, 대리점상차도",TON,"1,208,000.00",,,"1,208,000.00"
58FA94CC7847D0D713A483AFE7651314C81A20,열연강판(박판) - 울산,"열연강판, 1.4∼1.6mm, 1219*2438, 대리점상차도",kg,971,,,971
58FA94CC7847D0D713A483AFE7651314C81A21,열연강판(박판) - 울산,"열연강판, 1.6∼1.8mm, 1219*2438, 대리점상차도",kg,956,,,956
58FA94CC7847D0D713A483AFE7651314C81A2E,열연강판(박판) - 울산,"열연강판, 1.8∼2.0mm, 1219*2438, 대리점상차도",kg,949,,,949
58FA94CC7847D0D713A483AFE7651314C81A2F,열연강판(박판) - 울산,"열연강판, 2.0∼3.0mm, 1219*2438, 대리점상차도",kg,944,,,944
58FA94CC7847D0D713A483AFE7651314C81BCD,열연강판(박판) - 울산,"열연강판, 3.0∼4.5mm, 1219*2438, 대리점상차도",kg,943,,,943
58FA94CC7847D0D713A483AFE7651314C81BCC,열연강판(박판) - 울산,"열연강판, 4.5∼6.0mm, 1219*2438, 대리점상차도",kg,939,,,939
58FA94CC7847D0D713A483AFE7651314C81BCF,열연강판(박판) - 울산,"열연강판, 6.0∼9.0mm, 1219*2438, 대리점상차도",kg,943,,,943
58FA94CC7847D0D713A483AFE7651314C81BCE,열연강판(박판) - 울산,"열연강판, 9.0mm≤t, 1219*2438, 대리점상차도",kg,945,,,945
58FA94CC7847D0D713A483AFE7651314C81BC8,열연강판(후판) - 울산,"열연강판, 6.0∼7.0mm, 2438*6096, 대리점상차도",kg,"1,199.00",,,"1,199.00"
58FA94CC7847D0D713A483AFE7651314C81BCB,열연강판(후판) - 울산,"열연강판, 7.0∼8.0mm, 2438*6096, 대리점상차도",kg,"1,177.00",,,"1,177.00"
58FA94CC7847D0D713A483AFE7651314C81BCA,열연강판(후판) - 울산,"열연강판, 8.0∼9.0mm, 2438*6096, 대리점상차도",kg,"1,143.00",,,"1,143.00"
58FA94CC7847D0D713A483AFE7651314C81BC5,열연강판(후판) - 울산,"열연강판, 9.0∼12.0mm, 2438*6096, 대리점상차도",kg,"1,091.80",,,"1,091.80"
58FA94CC7847D0D713A483AFE7651314C81BC4,열연강판(후판) - 울산,"열연강판, 12.0∼20.0mm, 2438*6096, 대리점상차도",kg,"1,057.40",,,"1,057.40"
58FA94CC7847D0D713A483AFE7651314C81879,열연강판(후판) - 울산,"열연강판, 20.0∼30.0mm, 2438*6096, 대리점상차도",kg,"1,071.60",,,"1,071.60"
58FA94CC7847D0D713A483AFE7651314C81878,열연강판(후판) - 울산,"열연강판, 30.0∼40.0mm, 2438*6096, 대리점상차도",kg,"1,081.20",,,"1,081.20"
58FA94CC7847D0D713A483AFE7651314C8187B,열연강판(후판) - 울산,"열연강판, 40.0∼50.0mm, 2438*6096, 대리점상차도",kg,"1,090.80",,,"1,090.80"
58FA94CC7847D0D713A483AFE7651314C8187A,열연강판(후판) - 울산,"열연강판, 50.0∼60.0mm, 2438*6096, 대리점상차도",kg,"1,096.80",,,"1,096.80"
58FA94CC7847D0D713A483AFE7651314C8187D,열연강판(후판) - 울산,"열연강판, 60.0∼70.0mm, 2438*6096, 대리점상차도",kg,"1,102.80",,,"1,102.80"
58FA94CC7847D0D713A483AFE7651314C8187C,열연강판(후판) - 울산,"열연강판, 70.0∼80.0mm, 2438*6096, 대리점상차도",kg,"1,111.20",,,"1,111.20"
58FA94CC7847D0D713A483AFE7651314C8187F,열연강판(후판) - 울산,"열연강판, 80.0∼100.0mm, 2438*6096, 대리점상차도",kg,"1,122.00",,,"1,122.00"
58FA94CC7847D0D713A483AFE7651314C8187E,열연강판(후판) - 울산,"열연강판, 100.0∼120.0mm, 2438*6096, 대리점상차도",kg,"1,136.40",,,"1,136.40"
58FA94CC7847D0D713A483AFE7651314C81871,열연강판(후판) - 울산,"열연강판, 120.0∼150.0mm, 2438*6096, 대리점상차도",kg,"1,208.00",,,"1,208.00"
58FA94CC7847D0D713A483AFE7651314C8191E,열연강판(박판) - 창원,"열연강판, 1.4∼1.6mm, 1219*2438, 대리점상차도",TON,"970,000.00",,,"970,000.00"
58FA94CC7847D0D713A483AFE7651314C8191D,열연강판(박판) - 창원,"열연강판, 1.6∼1.8mm, 1219*2438, 대리점상차도",TON,"955,000.00",,,"955,000.00"
58FA94CC7847D0D713A483AFE7651314C8191C,열연강판(박판) - 창원,"열연강판, 1.8∼2.0mm, 1219*2438, 대리점상차도",TON,"947,000.00",,,"947,000.00"
58FA94CC7847D0D713A483AFE7651314C8191B,열연강판(박판) - 창원,"열연강판, 2.0∼3.0mm, 1219*2438, 대리점상차도",TON,"942,000.00",,,"942,000.00"
58FA94CC7847D0D713A483AFE7651314C8191A,열연강판(박판) - 창원,"열연강판, 3.0∼4.5mm, 1219*2438, 대리점상차도",TON,"941,000.00",,,"941,000.00"
58FA94CC7847D0D713A483AFE7651314C81919,열연강판(박판) - 창원,"열연강판, 4.5∼6.0mm, 1219*2438, 대리점상차도",TON,"938,000.00",,,"938,000.00"
58FA94CC7847D0D713A483AFE7651314C81918,열연강판(박판) - 창원,"열연강판, 6.0∼9.0mm, 1219*2438, 대리점상차도",TON,"941,000.00",,,"941,000.00"
58FA94CC7847D0D713A483AFE7651314C81917,열연강판(박판) - 창원,"열연강판, 9.0mm≤t, 1219*2438, 대리점상차도",TON,"944,000.00",,,"944,000.00"
58FA94CC7847D0D713A483AFE7651314C81E81,열연강판(후판) - 창원,"열연강판, 6.0∼7.0mm, 2438*6096, 대리점상차도",TON,"1,197,000.00",,,"1,197,000.00"
58FA94CC7847D0D713A483AFE7651314C81E80,열연강판(후판) - 창원,"열연강판, 7.0∼8.0mm, 2438*6096, 대리점상차도",TON,"1,174,000.00",,,"1,174,000.00"
58FA94CC7847D0D713A483AFE7651314C81E83,열연강판(후판) - 창원,"열연강판, 8.0∼9.0mm, 2438*6096, 대리점상차도",TON,"1,141,000.00",,,"1,141,000.00"
58FA94CC7847D0D713A483AFE7651314C81E82,열연강판(후판) - 창원,"열연강판, 9.0∼12.0mm, 2438*6096, 대리점상차도",TON,"1,091,000.00",,,"1,091,000.00"
58FA94CC7847D0D713A483AFE7651314C81E85,열연강판(후판) - 창원,"열연강판, 12.0∼20.0mm, 2438*6096, 대리점상차도",TON,"1,087,000.00",,,"1,087,000.00"
58FA94CC7847D0D713A483AFE7651314C81E84,열연강판(후판) - 창원,"열연강판, 20.0∼30.0mm, 2438*6096, 대리점상차도",TON,"1,098,000.00",,,"1,098,000.00"
58FA94CC7847D0D713A483AFE7651314C81E87,열연강판(후판) - 창원,"열연강판, 30.0∼40.0mm, 2438*6096, 대리점상차도",TON,"1,107,000.00",,,"1,107,000.00"
58FA94CC7847D0D713A483AFE7651314C81E86,열연강판(후판) - 창원,"열연강판, 40.0∼50.0mm, 2438*6096, 대리점상차도",TON,"1,117,000.00",,,"1,117,000.00"
58FA94CC7847D0D713A483AFE7651314C81E89,열연강판(후판) - 창원,"열연강판, 50.0∼60.0mm, 2438*6096, 대리점상차도",TON,"1,136,000.00",,,"1,136,000.00"
58FA94CC7847D0D713A483AFE7651314C81E88,열연강판(후판) - 창원,"열연강판, 60.0∼70.0mm, 2438*6096, 대리점상차도",TON,"1,144,000.00",,,"1,144,000.00"
